report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label
R8466,114,30166.432073158823,500000,3,0,2,1
R8467,146,11292.336235592611,50000,0,0,4,1
R8468,69,7483.019514798574,500000,1,0,1,1
R8469,3,20216.055475916848,500000,0,0,1,1
R8470,49,28292.736865664672,50000,1,0,4,1
R8471,66,21548.50448310384,100000,0,0,2,0
R8472,117,22893.046358737614,100000,0,0,3,0
R8473,37,31418.309277362336,500000,0,0,3,1
R8474,413,12608.634407692965,200000,1,0,4,1
R8475,244,17800.299133269702,200000,2,0,1,1
R8476,17,36346.05511761201,50000,0,0,2,0
R8477,210,18031.88876902373,50000,0,0,4,1
R8478,212,7326.630340334288,100000,3,1,4,1
R8479,625,13306.439037497052,200000,0,0,1,0
R8480,0,10618.201487787577,50000,0,1,3,1
R8481,56,23571.625857012707,200000,1,0,2,1
R8482,525,11040.529964112211,200000,0,0,2,1
R8483,538,22710.342528612447,500000,3,1,1,1
R8484,255,12639.347814593502,500000,1,0,2,0
R8485,290,1000.0,200000,0,0,2,0
R8486,19,23066.19786981922,100000,0,0,2,1
R8487,144,21484.63681546889,50000,0,0,2,1
R8488,52,25177.578157088406,50000,1,0,1,1
R8489,39,13270.127808347434,100000,2,1,2,1
R8490,332,12204.555246406235,500000,1,0,3,1
R8491,29,24014.668584815456,500000,2,0,1,1
R8492,126,35190.19572530981,100000,0,0,2,1
R8493,557,20111.680095063275,100000,1,0,4,0
R8494,41,24245.85096047145,500000,2,0,1,1
R8495,763,16784.123155742927,200000,1,0,3,0
R8496,1033,4563.6947812631515,500000,0,0,2,0
R8497,162,29674.29419154058,200000,2,0,2,0
R8498,37,29084.14239086162,50000,3,1,4,1
R8499,75,27107.74025175194,50000,2,0,4,0
R8500,110,18180.545616575815,200000,2,0,1,0
R8501,74,25970.560997385408,200000,1,0,1,0
R8502,65,28937.617973878307,500000,3,0,1,1
R8503,716,36201.58684956707,100000,0,0,4,0
R8504,33,29885.26104647442,200000,1,0,1,0
R8505,264,20638.21225033639,50000,0,1,1,1
R8506,0,6917.467445756285,500000,0,0,2,0
R8507,181,21556.58297671741,50000,1,0,1,1
R8508,495,22565.77395849308,500000,2,0,1,0
R8509,67,27090.29775318304,100000,1,0,4,1
R8510,41,33538.91859323425,100000,1,0,1,0
R8511,210,19048.494879432208,50000,2,0,3,0
R8512,249,41009.87189813111,200000,0,1,4,1
R8513,232,2407.129799594226,200000,0,0,2,0
R8514,76,24193.418724616255,50000,3,0,1,1
R8515,58,12014.796078159718,200000,1,0,2,1
R8516,624,1000.0,200000,1,1,2,1
R8517,513,17982.256237008412,50000,0,0,1,0
R8518,122,5428.273015790435,50000,1,0,3,1
R8519,374,18385.721019671833,100000,1,0,3,0
R8520,120,20347.692480944566,50000,0,0,2,0
R8521,110,31185.414093359494,100000,1,0,1,0
R8522,34,4924.148652360625,100000,0,0,2,0
R8523,111,29084.451656457724,500000,0,0,4,0
R8524,154,20980.80450279794,200000,7,0,2,1
R8525,4,30288.491536095946,50000,3,0,4,1
R8526,117,15682.488249688722,200000,1,0,1,1
R8527,304,6677.554132365547,500000,2,0,3,0
R8528,227,7825.006737841339,50000,1,0,2,1
R8529,201,7081.92546332884,50000,0,1,2,1
R8530,480,24778.14152920655,500000,0,0,2,1
R8531,3,34769.22022214699,200000,0,0,2,1
R8532,162,14350.484733447796,100000,0,0,2,1
R8533,309,26291.352982577835,500000,2,0,1,0
R8534,155,4765.579418643802,500000,2,0,3,0
R8535,78,21803.21249177299,50000,1,0,4,0
R8536,29,26685.626163371267,100000,1,0,1,0
R8537,437,5518.752247231316,500000,1,0,4,0
R8538,127,17961.165310201453,200000,1,0,1,0
R8539,420,27159.171404855653,500000,1,0,1,0
R8540,176,1000.0,200000,0,0,4,0
R8541,224,33354.53061701743,50000,0,0,3,1
R8542,326,23536.79375891048,500000,0,0,1,1
R8543,215,27167.27647717343,200000,1,0,4,0
R8544,101,15872.807208052356,50000,2,0,3,0
R8545,144,2772.7751843464466,50000,0,0,2,0
R8546,324,25340.629563169517,50000,2,0,2,0
R8547,93,19174.09674583488,500000,2,0,4,1
R8548,98,20321.154554323206,50000,1,1,1,1
R8549,20,30876.069851989538,50000,0,0,2,0
R8550,492,27620.63873862598,200000,1,0,2,0
R8551,19,39212.37417089613,50000,1,0,4,1
R8552,208,21538.54228873499,500000,0,0,4,0
R8553,106,13087.875622088828,100000,1,0,2,1
R8554,104,18115.831530912736,50000,1,0,1,0
R8555,227,24156.633725386062,500000,1,0,4,1
R8556,13,30158.565189929774,50000,1,0,4,1
R8557,180,5329.660485612812,500000,2,0,1,1
R8558,295,20085.37615179169,50000,1,0,3,1
R8559,352,36095.41657038369,200000,0,0,4,1
R8560,37,17597.9112899748,100000,1,0,2,1
R8561,455,29310.118548691044,100000,0,0,1,0
R8562,213,24931.17527216005,500000,0,1,2,1
R8563,427,29558.606065249798,500000,2,0,1,1
R8564,132,11902.394584000676,100000,1,0,3,0
R8565,156,11945.983299344192,200000,0,0,4,0
R8566,502,20202.71892122288,200000,1,0,3,0
R8567,460,4677.782127596885,50000,0,0,4,1
R8568,118,17302.59393388342,200000,1,0,1,1
R8569,64,22528.76657515667,100000,0,0,2,1
R8570,99,37846.35606949772,100000,3,0,3,1
R8571,98,24027.181892698216,200000,1,0,1,0
R8572,67,26252.284708731022,200000,0,0,3,0
R8573,62,31644.75847050006,100000,3,0,1,1
R8574,394,10353.424111049435,100000,0,1,3,1
R8575,14,18349.173376290142,100000,1,0,1,0
R8576,226,44254.12591803893,100000,2,0,3,1
R8577,37,19208.77777615491,100000,3,0,3,1
R8578,84,31164.307487822072,200000,3,0,1,1
R8579,12,29637.37877173107,200000,3,1,3,1
R8580,62,5218.862856123107,50000,0,0,1,1
R8581,292,23104.79277005933,50000,1,0,3,0
R8582,432,21467.474722052255,500000,1,0,4,1
R8583,50,23299.587878404345,50000,0,0,4,1
R8584,124,12458.875202089399,200000,0,0,3,0
R8585,127,8830.80488087841,50000,0,0,1,1
R8586,413,15239.899999791487,50000,1,0,4,1
R8587,287,19022.05002915797,200000,2,0,3,0
R8588,143,31849.84447600316,100000,4,0,3,1
R8589,222,38173.108197256064,200000,1,0,1,1
R8590,375,33965.97846223178,200000,1,0,2,1
R8591,1,28601.852107818442,500000,1,0,1,1
R8592,103,9956.597377004102,500000,0,0,2,1
R8593,475,15911.038250105044,500000,1,0,3,1
R8594,269,22099.26052412998,100000,2,0,2,0
R8595,156,13675.60961923825,50000,0,0,2,1
R8596,150,25772.05652527951,500000,0,0,1,0
R8597,85,27204.861082542877,200000,2,0,2,0
R8598,147,25362.900625654685,500000,2,1,2,1
R8599,213,30251.346045575814,200000,3,0,3,1
R8600,108,10954.08786286926,100000,0,0,4,0
R8601,250,29328.287040921976,500000,1,0,1,0
R8602,394,13043.545498798037,200000,1,0,1,0
R8603,33,10590.640473571146,50000,1,0,4,0
R8604,120,25321.161341863815,100000,1,0,4,0
R8605,104,32158.735621989807,200000,1,0,4,0
R8606,232,24880.134863760097,50000,1,0,2,1
R8607,57,20208.040237725443,50000,1,0,3,0
R8608,204,23101.53826101507,200000,0,0,1,0
R8609,419,21364.2691806728,500000,1,0,3,1
R8610,108,8740.49103864606,50000,2,0,2,1
R8611,483,7573.798550550848,100000,2,0,4,0
R8612,997,19211.74120526545,50000,0,0,2,0
R8613,22,20798.56835769304,500000,0,0,4,1
R8614,53,20113.32378367734,100000,1,0,1,0
R8615,600,26761.016136499133,100000,2,0,2,1
R8616,635,17845.232838356602,100000,1,0,3,0
R8617,20,25629.791819048558,200000,2,0,3,1
R8618,3,18554.132326735522,50000,2,0,2,0
R8619,35,38233.58962036466,500000,2,0,2,1
R8620,1104,20807.13726726447,200000,4,0,3,1
R8621,39,43407.22611525677,200000,1,0,2,1
R8622,139,23520.115910908644,100000,1,0,2,1
R8623,377,17863.228294117842,200000,0,0,2,0
R8624,4,11005.520237403256,50000,1,0,4,1
R8625,185,5571.114259423064,200000,0,0,3,1
R8626,64,10085.577156038433,200000,0,0,2,1
R8627,396,11203.936908360101,100000,1,1,3,0
R8628,66,23948.200204121767,100000,1,0,1,1
R8629,232,14738.346289398125,200000,1,0,2,0
R8630,224,21869.270525544976,100000,0,0,4,0
R8631,50,32819.78362376686,500000,2,1,4,1
R8632,7,19121.916483651465,500000,0,0,2,1
R8633,105,40791.56698466804,500000,1,0,2,0
R8634,68,8241.890196608021,200000,0,0,1,1
R8635,331,18494.164516250723,50000,2,0,2,0
R8636,322,14606.870763890212,50000,2,0,3,0
R8637,122,29365.066060570076,100000,2,1,2,1
R8638,186,1000.0,50000,1,0,3,0
R8639,185,5568.8471082218875,50000,1,0,3,1
R8640,351,18926.531775490374,200000,0,0,3,1
R8641,110,35513.77721009493,100000,3,1,3,1
R8642,64,22258.41834037307,50000,1,0,3,0
R8643,61,6484.525457357662,500000,1,0,2,0
R8644,153,8028.334073097698,100000,0,0,2,1
R8645,119,36729.89702844953,100000,1,0,2,1
R8646,116,13788.652012037594,100000,2,0,4,0
R8647,19,10570.36627550236,500000,1,0,3,1
R8648,253,34773.72560630861,50000,1,1,1,1
R8649,48,30110.970055869908,500000,0,0,2,1
R8650,43,32740.59643266796,100000,0,0,2,1
R8651,106,10499.581197341835,100000,2,0,4,0
R8652,51,4748.943589856393,200000,0,0,2,1
R8653,175,21331.664893627058,200000,0,0,3,0
R8654,92,23351.26133073664,200000,0,1,2,1
R8655,119,23646.018037048318,200000,0,0,3,0
R8656,154,34781.83935639002,100000,0,0,2,1
R8657,45,2662.3290999175188,500000,1,0,2,1
R8658,33,28596.95051297766,200000,1,0,3,0
R8659,424,9033.749558526823,500000,2,1,3,1
R8660,113,28557.35320860841,200000,0,1,2,1
R8661,106,15250.432954786225,50000,0,0,3,0
R8662,7,11860.282041094884,200000,0,1,4,0
R8663,137,13900.972930507978,500000,0,0,3,0
R8664,161,5543.897992234375,200000,1,0,3,0
R8665,163,20404.289398334673,50000,0,0,1,1
R8666,245,12273.266093395428,500000,1,0,3,1
R8667,39,27862.982309002782,500000,0,0,3,0
R8668,58,26400.560810329174,500000,1,0,1,1
R8669,332,36881.57052902791,100000,3,0,3,1
R8670,588,23663.27483541077,500000,1,0,1,1
R8671,29,25206.777670800737,100000,2,1,2,1
R8672,137,34000.998118278134,50000,1,0,2,1
R8673,48,13723.373039733036,500000,0,0,4,0
R8674,12,5117.417871769674,500000,0,1,2,1
R8675,78,22000.940591283936,500000,0,1,3,1
R8676,31,5773.665307855959,50000,1,0,1,0
R8677,247,44539.3867292539,100000,3,0,2,1
R8678,152,34554.982920789436,200000,2,1,3,1
R8679,31,41639.763333015806,50000,0,0,2,0
R8680,1,20624.469766631293,50000,3,0,4,1
R8681,330,25505.73593701598,50000,0,0,2,0
R8682,38,15405.24568047356,100000,0,0,2,1
R8683,186,28829.24805586752,100000,1,0,3,0
R8684,82,7844.56787948943,100000,0,0,1,0
R8685,176,1000.0,100000,0,0,4,0
R8686,75,12092.893805114334,100000,2,0,1,1
R8687,18,5445.2652438268415,500000,0,0,1,1
R8688,50,34779.26736159535,200000,0,0,1,0
R8689,41,38156.774550803166,200000,2,0,4,1
R8690,111,5970.7092758688905,100000,1,1,4,1
R8691,214,32917.15607521239,100000,3,0,3,1
R8692,61,29513.849835007706,500000,1,0,3,1
R8693,2,4302.233152811237,100000,1,0,3,0
R8694,146,16097.324690683818,500000,2,0,4,1
R8695,186,14198.362778754803,500000,2,0,4,1
R8696,658,27479.953986272,50000,2,0,2,0
R8697,178,7712.206490949862,50000,2,0,1,1
R8698,127,19011.273743405174,100000,1,1,3,1
R8699,170,13140.65496050382,500000,1,0,2,1
R8700,525,24733.411833851434,100000,1,1,4,1
R8701,352,17832.079683120708,50000,0,0,2,0
R8702,78,14647.542960596049,50000,0,0,2,1
R8703,54,17867.03424367922,50000,0,0,4,0
R8704,60,40360.42832840112,50000,0,0,1,1
R8705,140,15831.003638806109,50000,1,1,4,1
R8706,272,9589.94781716213,100000,1,0,3,1
R8707,139,25834.335691559652,100000,0,0,2,0
R8708,14,18564.753305770435,50000,3,0,3,1
R8709,257,5847.660691335275,100000,0,1,2,1
R8710,327,42314.96335202466,50000,0,0,2,1
R8711,68,16475.210544133522,50000,3,0,3,1
R8712,218,16221.305460386488,50000,0,0,2,0
R8713,111,21598.353519080974,100000,0,0,4,0
R8714,439,37301.16769208839,100000,1,0,4,1
R8715,373,3202.546734810043,500000,2,0,2,1
R8716,149,22759.858494205397,100000,0,0,2,1
R8717,235,40872.72161793627,100000,0,0,4,0
R8718,429,21287.286807396482,200000,2,0,1,0
R8719,136,7646.6602069652035,50000,0,0,2,1
R8720,75,13816.031470393475,50000,3,0,4,1
R8721,280,22068.825297567906,100000,0,1,1,1
R8722,49,33308.03915639862,100000,0,0,1,0
R8723,98,16606.641555839393,500000,1,0,3,1
R8724,401,28266.517974324317,200000,0,0,1,1
R8725,257,5646.311729531108,50000,0,0,2,0
R8726,103,5562.816304049455,50000,3,0,1,1
R8727,48,15171.993113150504,100000,1,0,3,0
R8728,88,34380.28721873262,100000,2,0,4,0
R8729,66,20688.746395137692,200000,0,0,3,1
R8730,38,22898.111955666194,50000,0,0,4,0
R8731,271,22780.795955735273,200000,0,0,2,0
R8732,58,31092.07982586731,50000,0,0,4,1
R8733,121,13897.79307462146,100000,1,0,1,1
R8734,97,26882.851084882324,200000,0,0,4,0
R8735,804,11691.173361448698,500000,5,0,1,1
R8736,99,39832.7265592076,100000,1,0,3,0
R8737,16,11996.088957033102,500000,0,1,3,1
R8738,18,11176.106969213792,500000,0,0,4,1
R8739,178,25496.698134880495,500000,2,0,3,1
R8740,182,20797.884314323237,50000,0,0,3,0
R8741,108,23268.524062609344,500000,0,0,3,0
R8742,113,22273.13795492318,50000,2,0,1,0
R8743,11,9096.078011925612,200000,0,0,4,1
R8744,145,36133.589290794844,100000,3,0,1,1
R8745,140,28935.422058891094,50000,1,0,4,0
R8746,32,33589.49951267116,50000,1,1,1,1
R8747,21,14716.691108895757,200000,0,0,2,1
R8748,26,24165.235447151714,200000,3,0,2,1
R8749,21,21973.68462234691,100000,0,0,2,1
R8750,188,31280.026262015075,200000,2,0,1,0
R8751,43,31602.481318296188,50000,2,0,4,0
R8752,57,21930.50802958115,100000,2,0,1,1
R8753,38,4820.488681567484,100000,2,0,4,0
R8754,633,37796.61887087689,100000,0,1,2,0
R8755,385,25559.87433690139,500000,1,0,1,0
R8756,52,13915.62958608858,500000,1,0,4,1
R8757,79,24065.42138266695,50000,0,1,4,1
R8758,47,4889.064515474765,500000,2,0,3,0
R8759,135,30553.53067471044,200000,1,0,4,0
R8760,3,5287.88255720847,100000,1,0,2,1
R8761,222,17791.655079629174,50000,1,0,1,1
R8762,148,22444.544496055496,200000,3,0,3,1
R8763,457,30388.397119820936,100000,3,0,2,1
R8764,35,21065.446764343742,200000,2,0,1,0
R8765,326,26349.6287361255,500000,1,0,1,1
R8766,314,19718.33091550447,200000,0,1,3,1
R8767,27,19678.140490557173,500000,1,0,2,1
R8768,101,20854.772503482975,200000,2,0,1,0
R8769,37,18109.420791476256,50000,0,0,3,0
R8770,58,3134.2975691856445,500000,2,0,1,1
R8771,61,12316.765063033718,500000,1,0,1,1
R8772,162,22447.748411116983,100000,2,0,2,0
R8773,106,17508.78996511281,500000,2,1,2,1
R8774,590,18441.909178180933,100000,3,0,1,1
R8775,27,16766.463305612844,500000,1,0,4,1
R8776,727,11364.016072681821,500000,0,0,1,1
R8777,52,15069.00539023706,500000,1,0,4,1
R8778,296,16931.682556114054,500000,1,0,2,1
R8779,82,20051.431405418494,100000,1,1,1,1
R8780,30,23933.783444697125,50000,1,0,1,1
R8781,390,18194.49709114261,200000,0,0,1,1
R8782,73,9703.447443075805,500000,0,0,3,1
R8783,215,6019.179600812167,500000,2,0,3,0
R8784,167,45974.37207375224,50000,1,0,2,0
R8785,127,8701.84969735437,100000,1,0,1,1
R8786,136,14813.749987356172,200000,1,0,1,1
R8787,263,25170.00302513935,50000,2,1,4,1
R8788,18,23608.60609565681,50000,0,0,3,1
R8789,220,25208.656925615724,50000,0,0,2,1
R8790,452,15572.829304678246,50000,1,0,2,1
R8791,11,22385.58070639547,500000,1,0,1,1
R8792,30,20613.436642408637,200000,2,0,1,1
R8793,252,16878.68632458713,500000,3,0,3,1
R8794,114,22454.097417713398,50000,0,1,4,0
R8795,103,30553.655467507066,200000,0,0,3,1
R8796,29,19777.997765646753,50000,0,0,2,1
R8797,141,19844.528463564253,100000,2,1,3,1
R8798,27,30681.610348759845,50000,1,0,3,1
R8799,129,29613.603598188132,50000,2,1,2,1
R8800,288,35839.36440963483,100000,1,0,2,0
R8801,59,2437.6976552042324,500000,0,0,2,0
R8802,131,29051.191831693894,200000,1,0,1,0
R8803,966,26015.80045402179,50000,1,1,4,1
R8804,232,11143.476022467346,50000,7,0,1,0
R8805,368,22515.87917998845,100000,1,0,3,0
R8806,107,30511.217477579983,200000,2,0,4,0
R8807,292,11708.410775146,100000,0,0,3,1
R8808,8,24425.624290228072,50000,2,0,3,1
R8809,26,28713.536757310176,500000,1,0,1,1
R8810,45,9289.80437468512,500000,2,0,4,1
R8811,102,18577.14307554852,200000,1,0,1,0
R8812,373,23009.68376642411,50000,0,0,2,0
R8813,85,12038.684944570454,100000,2,0,2,1
R8814,212,11208.46800906454,50000,0,0,1,1
R8815,247,18649.553981372257,100000,0,0,1,0
R8816,176,28016.39716903692,100000,3,0,1,1
R8817,88,26437.340011921096,200000,0,0,3,1
R8818,172,11385.872708136578,100000,1,0,4,0
R8819,83,26521.67885115686,200000,2,0,4,0
R8820,17,11640.602238334915,500000,0,0,2,1
R8821,986,3898.3020200656556,200000,0,0,4,0
R8822,27,16328.564289527687,200000,2,1,4,1
R8823,15,31229.693715857356,200000,0,0,4,0
R8824,421,26559.605521413734,500000,1,0,3,0
R8825,71,19984.281926268057,200000,0,0,2,0
R8826,210,15832.945164089426,100000,3,0,1,1
R8827,79,16102.37863883569,100000,3,0,4,0
R8828,99,21087.84905860796,200000,0,0,4,1
R8829,60,9315.625141541712,100000,0,0,3,0
R8830,84,16518.926547987026,200000,2,1,2,0
R8831,105,17844.305386402313,500000,0,0,4,1
R8832,254,6489.255415485024,100000,1,0,3,0
R8833,143,11615.517491024251,200000,1,0,1,1
R8834,574,24105.067914863816,50000,3,0,2,1
R8835,8,20095.11839940994,500000,1,0,4,1
R8836,139,16912.38208806617,50000,0,0,1,1
R8837,175,10885.725624620361,200000,0,0,4,1
R8838,505,35768.49825589217,100000,1,0,2,1
R8839,10,11620.207853206815,200000,0,0,3,1
R8840,170,22515.928072617375,100000,1,0,4,0
R8841,384,15121.309119262045,200000,1,0,2,1
R8842,55,20362.79292638335,200000,2,0,3,0
R8843,417,24576.097419403723,100000,1,0,1,1
R8844,3,6297.434107921141,100000,1,0,4,1
R8845,263,19933.83755846512,200000,2,0,1,1
R8846,540,31907.286489798455,50000,0,0,4,0
R8847,214,37615.01893492003,500000,0,0,2,1
R8848,115,18699.86026744869,50000,1,0,1,0
R8849,9,20416.812072169087,50000,1,0,4,1
R8850,505,42113.330286015334,50000,1,0,2,1
R8851,127,31349.24281599198,50000,1,0,4,0
R8852,5,13827.15430744781,100000,2,0,3,1
R8853,234,13810.16549113877,50000,1,0,2,1
R8854,131,29565.494617872686,500000,2,0,2,0
R8855,26,9889.628699542694,100000,1,0,4,1
R8856,48,30877.26751338853,50000,2,0,2,1
R8857,13,23342.99963751008,100000,0,0,1,1
R8858,170,25177.207640270724,50000,0,0,4,1
R8859,194,17432.661965199466,50000,1,0,3,1
R8860,140,13701.7519575359,500000,0,0,2,0
R8861,339,34619.9283086832,100000,1,0,3,0
R8862,394,17532.62719446525,100000,1,0,1,0
R8863,191,15890.649234261382,200000,1,0,2,0
R8864,2,19198.629321201908,50000,2,0,2,1
R8865,237,21930.221327179428,50000,1,0,4,1
R8866,108,9691.748732805514,500000,0,1,3,1
R8867,166,14351.285057930883,500000,2,0,4,0
R8868,209,13819.679260939422,100000,1,0,3,1
R8869,86,28452.803046068482,500000,1,0,4,0
R8870,498,11140.374320001107,100000,0,0,3,0
R8871,28,2442.3214224194635,50000,0,0,4,1
R8872,222,1000.0,50000,1,0,2,1
R8873,0,5296.198653242827,100000,0,0,2,1
R8874,517,33615.382028481115,500000,0,0,3,0
R8875,23,20162.065994840515,500000,0,0,4,1
R8876,19,25012.490868072025,100000,2,0,3,1
R8877,80,25364.877271213292,50000,2,1,4,1
R8878,93,20561.839183923203,100000,0,0,3,0
R8879,48,19252.187033486916,500000,1,0,1,0
R8880,175,30445.264298181406,100000,1,1,2,1
R8881,117,21459.959143126398,50000,1,0,3,1
R8882,6,33990.974792634144,200000,0,0,1,1
R8883,77,26208.29945289866,100000,1,0,2,0
R8884,332,13822.03726518972,200000,0,0,1,1
R8885,234,15028.659761300638,100000,0,0,4,0
R8886,258,12725.351935457205,500000,0,0,4,1
R8887,239,32175.480219507153,500000,0,0,4,1
R8888,74,15949.490470544471,200000,0,0,3,0
R8889,20,12015.272032003675,100000,1,0,1,1
R8890,63,23197.7804112682,500000,1,0,1,0
R8891,356,19028.328936274967,200000,0,0,4,1
R8892,787,22945.68512575164,200000,0,1,3,1
R8893,136,38898.13903893843,100000,2,0,4,0
R8894,1,29130.708059288598,500000,2,0,3,1
R8895,30,20270.105543019064,200000,1,0,2,1
R8896,77,5915.766157939914,50000,1,0,1,1
R8897,172,15000.375027913644,50000,0,0,3,1
R8898,15,27110.46102545303,500000,1,0,4,1
R8899,574,8289.589603381837,500000,0,0,3,0
R8900,90,41409.70296330354,50000,1,0,3,1
R8901,487,20144.165626355487,200000,2,0,2,0
R8902,303,20488.48393209485,100000,1,0,4,1
R8903,281,13333.54807042022,200000,0,0,1,0
R8904,186,24967.377567757183,500000,1,0,3,1
R8905,197,8419.981934777681,500000,0,0,4,1
R8906,203,41648.92589101457,100000,0,0,1,0
R8907,198,33173.513046520115,200000,0,0,3,1
R8908,161,29842.96445197046,100000,0,0,3,0
R8909,859,6095.709942101905,200000,1,0,4,0
R8910,263,22054.132704577507,200000,0,0,1,1
R8911,300,32090.863980140046,50000,4,0,1,0
R8912,411,25931.053993577392,200000,1,0,2,0
R8913,48,9978.90895366225,500000,2,0,2,1
R8914,17,13499.062446913445,500000,3,0,4,1
R8915,131,15480.638619940095,500000,0,0,1,0
R8916,144,13965.621655113924,50000,1,0,3,0
R8917,353,35287.788357103076,100000,2,0,4,1
R8918,117,1000.0,500000,3,1,2,1
R8919,169,26559.191396588365,500000,5,0,4,1
R8920,149,7076.966250715488,100000,3,0,1,0
R8921,7,10387.485125489322,50000,2,0,4,1
R8922,191,1000.0,200000,0,0,2,0
R8923,352,14509.45568841134,100000,1,0,1,1
R8924,34,35107.316515392136,200000,0,0,3,0
R8925,180,22648.24242464778,200000,2,0,2,0
R8926,180,8016.384530009031,200000,1,0,2,1
R8927,35,30171.476743793122,100000,0,1,2,1
R8928,26,32313.042635686856,100000,2,0,4,1
R8929,782,21040.464810390855,200000,0,1,2,1
R8930,100,40347.4915815259,50000,2,0,4,1
R8931,51,28215.641246246145,50000,0,0,4,1
R8932,37,26826.52507292588,50000,1,0,1,1
R8933,220,11966.2129283371,500000,1,0,1,0
R8934,188,26273.984856213407,200000,0,0,2,1
R8935,206,22167.912776044934,500000,1,0,4,1
R8936,18,25198.290026710267,50000,0,0,3,1
R8937,447,13154.143808586694,100000,1,0,4,1
R8938,98,21280.98884358987,50000,2,0,1,1
R8939,75,11831.384997850419,500000,0,0,1,1
R8940,124,1000.0,500000,1,0,4,1
R8941,98,29983.045685783836,50000,2,0,4,0
R8942,398,4976.110183104827,200000,2,0,4,0
R8943,529,21071.86464782416,100000,0,1,3,1
R8944,72,23330.021294490398,100000,2,0,4,1
R8945,398,23265.63015863055,50000,0,0,2,0
R8946,304,17169.2092640175,200000,0,0,2,1
R8947,534,22712.114752799735,200000,0,0,1,0
R8948,56,24709.670697851623,50000,0,0,3,0
R8949,172,27349.64815751985,100000,1,0,3,1
R8950,64,37334.413393842624,100000,3,0,1,1
R8951,347,22341.941514982052,100000,0,0,2,1
R8952,1,20640.488450177018,200000,1,0,2,1
R8953,166,10932.71034649906,50000,1,0,3,0
R8954,82,24359.46323899337,200000,1,0,4,1
R8955,77,26673.831031405687,100000,1,0,4,1
R8956,207,18076.968157183728,200000,1,0,3,0
R8957,381,25446.125041840372,100000,4,0,3,1
R8958,187,17074.83806450658,50000,2,0,3,1
R8959,383,26709.92652088924,100000,1,0,3,0
R8960,61,29126.023140297435,500000,2,0,3,0
R8961,146,28986.278667304854,500000,0,0,3,1
R8962,119,21178.443261413006,50000,1,0,3,0
R8963,2,9600.318483829486,200000,5,0,3,1
R8964,162,13880.869473581792,200000,1,0,4,0
